EAR,MAR,CIR,MOE,EAR_N,MAR_N,CIR_N,MOE_N,State
0.368840457,1.091643145,0.65027725,2.959662161,-1.75756487,-5.050023297,-0.579510464,-1.526231923,0
0.272008859,1.110724027,0.500167103,4.08341122,-9.726262175,-4.437933771,-3.340943752,5.441157083,0
0.368654364,1.069172007,0.65858183,2.900201682,-1.77287928,-5.770867714,-0.426739009,-1.894894554,0
0.376998526,1.087748771,0.65965459,2.885286541,-1.086201617,-5.174949648,-0.407004463,-1.987370355,0
0.358134425,1.093995644,0.623000546,3.054706745,-2.638611263,-4.974558232,-1.081293973,-0.93694325,0
0.360406336,1.073428682,0.640599917,2.978384605,-2.451645758,-5.634319217,-0.757535134,-1.410150356,0
0.341448326,1.084584372,0.613413097,3.176423163,-4.011783606,-5.276459415,-1.257665132,-0.18228577,0
0.385194146,1.069627031,0.681174909,2.776851733,-0.411748058,-5.756271165,-0.011115672,-2.659680141,0
0.385364814,1.112817109,0.670107058,2.887697759,-0.397703035,-4.370790478,-0.214720384,-1.972420488,0
0.379326092,1.094418937,0.633617623,2.88516651,-0.894655957,-4.960979555,-0.885981727,-1.988114563,0
0.3810478,1.025673522,0.688460131,2.691718783,-0.752969005,-7.166241707,0.122903605,-3.187515404,0
0.346661846,1.142996204,0.61099129,3.297150287,-3.582740183,-3.402684961,-1.302216821,0.566237957,0
0.37302944,1.131615518,0.659152895,3.033582327,-1.412835058,-3.767762346,-0.416233676,-1.067917366,0
0.391847741,1.14684172,0.694312598,2.926753433,0.135805479,-3.279325886,0.230565867,-1.730270279,0
0.389606725,1.181380039,0.642871445,3.032237286,-0.048617516,-2.171382207,-0.715747989,-1.076256791,0
0.37479184,1.168836247,0.649341106,3.118627787,-1.267799445,-2.573770498,-0.596731804,-0.540624554,0
0.385431443,1.162735191,0.646227471,3.016710787,-0.392219823,-2.769484307,-0.654010375,-1.172523092,0
0.380863895,1.131815314,0.647898419,2.971705454,-0.768103384,-3.761353133,-0.623271534,-1.451561953,0
0.396209389,1.20947479,0.629847536,3.052615164,0.494744707,-1.270139681,-0.955336438,-0.94991132,0
0.385018048,1.164653172,0.620381497,3.024931371,-0.426239893,-2.707958008,-1.129474123,-1.121554408,0
0.364197591,1.188988371,0.613192711,3.264679395,-2.139646723,-1.927316965,-1.261719369,0.364914245,0
0.355727879,1.185544115,0.636159847,3.332727579,-2.836656458,-2.037804161,-0.839214855,0.786821753,0
0.361800693,1.211673581,0.59414193,3.349008456,-2.33689796,-1.199605386,-1.612178432,0.887765288,0
0.361425853,1.288171682,0.586184466,3.564138176,-2.367745178,1.254352692,-1.75856431,2.221597284,0
0.347950153,1.190178311,0.606950415,3.420542574,-3.476719746,-1.889145271,-1.376552936,1.331286039,0
0.359193666,1.303195635,0.578050231,3.62811418,-2.551441637,1.736301264,-1.908202089,2.618256754,0
0.378598378,1.222669383,0.657518725,3.229462815,-0.954542747,-0.84687457,-0.446295935,0.146566906,0
0.388482225,1.169299707,0.643479276,3.009918168,-0.141157559,-2.5589033,-0.704566301,-1.214638204,0
0.305944987,1.245854108,0.571579424,4.072150752,-6.93350925,-0.103139196,-2.027239357,5.371340732,0
0.401412937,1.178704788,0.669645012,2.936389635,0.922967507,-2.257200716,-0.223220191,-1.670524582,0
0.392563476,1.127093502,0.637661932,2.871111481,0.19470645,-3.912822654,-0.811582427,-2.075257552,0
0.305843117,1.03902273,0.586998485,3.397240849,-6.941892562,-6.738016711,-1.743589581,1.186812342,0
0.377227286,1.065616105,0.678667004,2.824864862,-1.067375929,-5.884936378,-0.057251206,-2.361992551,0
0.340584043,1.062263936,0.632421591,3.118948044,-4.082909216,-5.992469529,-0.907983993,-0.538638919,0
0.374954232,1.020862406,0.729264519,2.722632041,-1.254435503,-7.320575941,0.873543043,-2.995849217,0
0.365240919,1.021193071,0.690330515,2.795943768,-2.05378668,-7.309968647,0.157311279,-2.541307064,0
0.336632543,0.978502386,0.682059851,2.906737352,-4.408095559,-8.679429466,0.005163763,-1.854372559,1
0.336380379,0.977536441,0.684697383,2.906044772,-4.428847244,-8.71041571,0.053683929,-1.858666647,1
0.348227073,0.982558959,0.69063536,2.821604165,-3.453930769,-8.549299951,0.162919223,-2.382209294,1
0.294387496,1.166695005,0.566405366,3.963126897,-7.884625876,-2.642458715,-2.122421564,4.695378775,1
0.372163514,1.231634311,0.672741236,3.309390271,-1.48409597,-0.559291502,-0.166261907,0.642127437,1
0.402129931,1.197933466,0.727095028,2.978971158,0.981972061,-1.640370124,0.833632989,-1.40651365,1
0.401896816,1.239243115,0.713068157,3.083485778,0.962787976,-0.315211134,0.575594009,-0.75850954,1
0.391970413,1.244412686,0.698271174,3.174761781,0.145900725,-0.149378108,0.303388026,-0.192586554,1
0.384666098,1.256282315,0.668832766,3.265903393,-0.455203419,0.231383899,-0.238162321,0.372503189,1
0.303976152,1.24916475,0.632843196,4.109416948,-7.095533315,0.003061837,-0.900228133,5.602395947,1
0.385228064,1.22917963,0.690243638,3.19078423,-0.408956799,-0.638034424,0.155713092,-0.093245303,1
0.406195763,1.287105111,0.733475669,3.168681775,1.316567225,1.220138507,0.951011554,-0.230283376,1
0.380574724,1.351938322,0.700264896,3.552359724,-0.791900531,3.299902318,0.340064627,2.148569359,1
0.399916077,1.258244627,0.71865556,3.146271679,0.799784303,0.294332288,0.678380142,-0.369228859,1
0.442962313,1.331748017,0.76753226,3.006458962,4.342248084,2.652223995,1.5775182,-1.236085727,1
0.420840518,1.293509959,0.732793496,3.073634556,2.521748414,1.425597571,0.938462271,-0.819588382,1
0.391288213,1.293509959,0.710166743,3.305772869,0.089759506,1.425597571,0.522219464,0.619699077,1
0.390436259,1.293509959,0.713005623,3.312986256,0.019648433,1.425597571,0.574443633,0.664423008,1
0.387994008,1.329196376,0.696886693,3.425816759,-0.181335066,2.570370717,0.277919043,1.363986666,1
0.369763673,1.294267953,0.687457908,3.500257186,-1.681589411,1.44991302,0.104466673,1.825526912,1
0.376118469,1.249480261,0.654180264,3.322039106,-1.158625353,0.013183015,-0.507710429,0.720551841,1
0.369824776,1.253393879,0.683249649,3.389156054,-1.676560932,0.138726711,0.027051346,1.136685569,1
0.377035204,1.296018057,0.710370474,3.437392698,-1.083183192,1.506054038,0.525967304,1.435758979,1
0.380522286,1.231003396,0.667708257,3.235036266,-0.796215887,-0.579530441,-0.258848834,0.181123024,1
0.378898128,1.314501152,0.726465268,3.469273284,-0.929875002,2.098967342,0.822047891,1.633422723,1
0.368935545,1.33611535,0.683197432,3.621541399,-1.749739684,2.792322256,0.026090754,2.577504662,1
0.412061792,1.266362169,0.728060077,3.073233661,1.799308501,0.554732324,0.851386077,-0.822073984,1
0.340262676,1.312860098,0.610904676,3.858372345,-4.109355965,2.046324492,-1.303810162,4.04588705,1
0.36450078,1.302727427,0.687349305,3.5740045,-2.114695982,1.721281782,0.102468812,2.28276976,1
0.391288213,1.280990956,0.710166743,3.273778543,0.089759506,1.024004491,0.522219464,0.42133013,1
0.40060364,1.249480261,0.75994948,3.118993777,0.856366918,0.013183015,1.438025033,-0.538355368,1
0.377865577,1.246112617,0.685726772,3.297766963,-1.014848119,-0.09484657,0.072620609,0.570061425,1
0.382792105,1.302727427,0.664092039,3.403224389,-0.609422544,1.721281782,-0.325372954,1.223911062,1
0.368814502,1.342242917,0.640301162,3.639344194,-1.759700823,2.988886539,-0.763031029,2.687884287,1
0.378898128,1.263942735,0.726465268,3.3358379,-0.929875002,0.477120075,0.822047891,0.806106146,1
0.412002724,1.284392631,0.730646376,3.117437231,1.794447533,1.133125722,0.898963756,-0.548006152,1
0.412061792,1.326039782,0.728060077,3.218060514,1.799308501,2.469111345,0.851386077,0.075871173,1
0.379623353,1.314374156,0.697334953,3.462311114,-0.870193012,2.094893458,0.28616525,1.590256375,1
0.410965511,1.298990763,0.735657066,3.160826709,1.709090729,1.601414544,0.991140647,-0.278985798,1
0.357282922,1.220146465,0.648217089,3.415070771,-2.708685153,-0.927806441,-0.617409271,1.297360157,1
0.398720104,1.317045108,0.679049883,3.303182092,0.701362451,2.180574074,-0.050207744,0.603635923,1
0.399037247,1.272547509,0.70548734,3.189044429,0.727461509,0.75314986,0.43613694,-0.104032293,1
0.321013019,1.262893237,0.617840447,3.934087286,-5.693494718,0.443453571,-1.176219395,4.515329448,1
0.387994008,1.269173439,0.656129312,3.271116077,-0.181335066,0.644914134,-0.471855649,0.404822502,1
0.391333337,1.317071184,0.707178051,3.365599242,0.093472993,2.181410572,0.467239337,0.990630301,1
0.336688763,1.279113113,0.646955514,3.799096541,-4.403468972,0.963765778,-0.640617269,3.678369429,1
0.411884265,1.352944219,0.711033618,3.284767917,1.784699042,3.33217018,0.538166542,0.489465667,1
0.408078426,1.451636083,0.68947871,3.557247802,1.471499826,6.498074876,0.14164144,2.178876076,1
0.424370192,1.467140934,0.673997156,3.457219575,2.81222076,6.995450001,-0.143157956,1.558688173,1
0.446707411,1.443129258,0.801559971,3.230591706,4.650448624,6.225187147,2.20349356,0.153566177,1
0.444707439,1.461709977,0.729708971,3.286902466,4.485862085,6.821232066,0.8817192,0.502700149,1
0.411301763,1.458404267,0.717345684,3.545825468,1.7367624,6.715189259,0.654283608,2.108056132,1
0.425955719,1.378002722,0.783866689,3.235084445,2.942700795,4.136013856,1.878007126,0.181421735,1
0.42543563,1.409180103,0.766025459,3.31232272,2.89990034,5.136143065,1.549799023,0.660308998,1
0.385468699,1.416384638,0.65468409,3.67444786,-0.389153819,5.367255042,-0.498442013,2.90553154,1
0.437405087,1.414213562,0.77418017,3.233189561,3.884919545,5.297609809,1.699813472,0.169673214,1
0.434965684,1.427309601,0.817096134,3.281430359,3.68417034,5.717713426,2.489297545,0.468772376,1
0.391254134,1.437420075,0.69383354,3.673878304,0.086954992,6.042044079,0.22175309,2.902000222,1
0.42596842,1.441979768,0.823667772,3.385179979,2.943746001,6.188313012,2.610189718,1.112033391,1
0.436337252,1.429370727,0.788573007,3.275839322,3.797042677,5.783831641,1.964584766,0.434107225,1
0.423570624,1.369047325,0.740816035,3.232158341,2.746420822,3.848736557,1.086045284,0.163279516,1
0.428482208,1.45673229,0.738948298,3.399749776,3.150616627,6.661554462,1.051686298,1.202368012,1
0.457584902,1.490566457,0.769903682,3.257464244,5.545605096,7.746909872,1.621142992,0.320179378,1
0.423512937,1.506271412,0.716429173,3.556612519,2.741673483,8.250704093,0.637423427,2.174937235,1
0.427083333,1.407318282,0.788028621,3.29518427,3.035497096,5.076418321,1.954570227,0.5540484,1
0.385333053,1.356531452,0.687072591,3.520412903,-0.400316751,3.447243869,0.097378364,1.950494952,1
0.374946794,1.334474398,0.68635413,3.559103368,-1.255047601,2.739682683,0.084161518,2.19038082,1
0.374613203,1.304755635,0.642676278,3.482940874,-1.282500312,1.786344028,-0.719338295,1.718163545,1
0.374613203,1.308644995,0.604426776,3.49332321,-1.282500312,1.911109566,-1.422977926,1.782535367,1
0.399421784,1.33174075,0.671287012,3.33417155,0.759106787,2.651990867,-0.193013883,0.795774561,1
0.369854637,1.408131371,0.638710603,3.807256225,-1.674103529,5.102501135,-0.792291026,3.728960523,1
0.408772694,1.424329354,0.694660255,3.484404348,1.528634233,5.622111034,0.236961378,1.727237269,1
0.382790446,1.420836986,0.657418018,3.711788008,-0.60955908,5.510080483,-0.448148551,3.137045268,1
0.389581408,1.322302556,0.734296256,3.39416237,-0.050700956,2.349226075,0.96610711,1.167725377,1
0.402459941,1.335495626,0.736768749,3.318331816,1.009130034,2.772442356,1.011591207,0.697566165,1
0.407200977,1.680156652,0.737155285,4.126111541,1.399290732,13.82871299,1.01870194,5.705904576,1
0.388335283,1.419927109,0.693488709,3.656446305,-0.153250113,5.480892832,0.215409572,2.793919576,1
0.214633212,1.436069317,0.510055809,6.690806621,-14.44795606,5.998713547,-3.159030647,21.60734464,1
0.380248101,1.376306526,0.670251152,3.619496117,-0.818779763,4.081602127,-0.212069613,2.564823649,1
0.377594896,1.402021839,0.706407958,3.71303175,-1.037123649,4.906515409,0.453072673,3.144756634,1
0.372194875,1.323849432,0.672884123,3.556871742,-1.481515132,2.398847827,-0.16363336,2.176544456,1
0.397120697,1.385391375,0.720743077,3.488590209,0.569740207,4.373032095,0.716782199,1.753190149,1
0.401606584,1.376306526,0.684001287,3.427001895,0.93890358,4.081602127,0.040878518,1.371334666,1
0.373792517,1.393310399,0.622460547,3.727496769,-1.350038132,4.627063934,-1.091227829,3.234441611,1
0.365897389,1.22184017,0.668215328,3.339297317,-1.999762857,-0.873474626,-0.249520728,0.827554974,1
0.31028403,1.251598977,0.583602459,4.033720257,-6.576430333,0.081148622,-1.80606304,5.133066707,1
0.324226359,1.257020587,0.610439108,3.876984552,-5.429054842,0.255066697,-1.312374774,4.161285137,1
0.364748554,1.2375708,0.653544095,3.392942305,-2.094305537,-0.368856784,-0.519413419,1.160160814,1
0.363069401,1.219484384,0.654220309,3.358818949,-2.232490406,-0.949045115,-0.506973763,0.948591609,1
0.350395981,1.253536112,0.584609326,3.577484273,-3.275441767,0.143289359,-1.787540655,2.304344802,1
0.366063528,1.259122982,0.668218591,3.439629698,-1.986090568,0.322508769,-0.249460706,1.449628671,1
0.375111175,1.261157104,0.607590523,3.362088859,-1.241519935,0.387760712,-1.364777481,0.968865476,1
0.365093316,1.271239174,0.662026089,3.481956852,-2.065933545,0.711180216,-0.363378266,1.712062481,1
0.374278254,1.308579358,0.651946725,3.496274081,-1.310064713,1.909004,-0.548798719,1.800831143,1
0.338127394,1.404017837,0.637001673,4.152333885,-4.285077637,4.970544417,-0.823728595,5.868486489,1
0.362055368,1.323509672,0.598948552,3.655544954,-2.31593968,2.387948769,-1.523755584,2.788331086,1
0.363010735,1.246112617,0.680399516,3.432715615,-2.237318342,-0.09484657,-0.025379833,1.406760467,1
0.375791707,1.367098198,0.66022357,3.637914764,-1.185516028,3.786211139,-0.396537492,2.679021637,1
0.339885862,1.377367479,0.608627666,4.052441229,-4.140365649,4.115636112,-1.345698155,5.24913915,1
0.379929361,1.325964671,0.667421466,3.49002948,-0.845010267,2.466701905,-0.264124655,1.762113814,1
0.396766412,1.295839246,0.702746526,3.26600036,0.540584581,1.500318023,0.385716796,0.373104394,1
0.376116225,1.366107998,0.645555045,3.632143225,-1.158810007,3.754446823,-0.666380356,2.643237351,1
0.419795326,1.393422376,0.706737923,3.319289874,2.435735002,4.630655989,0.459142723,0.703506249,1
0.368513937,1.348574902,0.626797874,3.659494983,-1.784435681,3.192008256,-1.01143816,2.812821773,1
0.386383815,1.332868871,0.671086739,3.449598091,-0.313844947,2.688179495,-0.196698114,1.511433993,1
0.397680037,1.348571655,0.72136388,3.391097186,0.615770775,3.191904088,0.728202528,1.148720838,1
0.355825249,1.357600035,0.709313768,3.8153561,-2.828643477,3.4815226,0.506528101,3.77918079,1
0.386549544,1.338867158,0.722138776,3.463636628,-0.300206402,2.880596637,0.742457541,1.59847473,1
0.356141547,1.301990674,0.680088402,3.655823605,-2.802613941,1.697647727,-0.031103097,2.790058757,1
0.404621384,1.389570742,0.705946603,3.434249389,1.187004708,4.507100675,0.444585564,1.416270062,1
0.37851523,1.330411397,0.698448192,3.514816026,-0.961385345,2.609346977,0.30664445,1.915793596,1
0.257513101,1.322707011,0.591563588,5.136464919,-10.91918173,2.362200459,-1.65960974,11.97022574,1
0.376946823,1.347185966,0.666062137,3.573941688,-1.090456431,3.147452999,-0.289130937,2.282380321,1
0.377979374,1.318264901,0.729383907,3.487663595,-1.005483315,2.219703439,0.875739322,1.747445021,1
0.376946823,1.40522778,0.666062137,3.727920475,-1.090456431,5.009357773,-0.289130937,3.237068645,1
0.399916077,1.293911954,0.73784872,3.235458709,0.799784303,1.438493049,1.031458404,0.183742221,1
0.348490736,1.311662883,0.671497118,3.763838597,-3.432232761,2.007919413,-0.189148765,3.459765628,1
0.374278254,1.332670837,0.670000979,3.560641912,-1.310064713,2.681826852,-0.21667181,2.199919992,1
0.367902288,1.315296741,0.728839273,3.575125197,-1.83477092,2.124488766,0.865720193,2.289718228,1
0.38455654,1.389243387,0.671415111,3.612585514,-0.464219388,4.496599555,-0.190657367,2.521977019,1
0.363010735,1.30783414,0.705729699,3.602742331,-2.237318342,1.885098393,0.440595399,2.460948018,1
0.2901488,1.30191463,0.600602048,4.487058476,-8.233446847,1.695208332,-1.493337796,7.943822095,1
0.391288213,1.402222194,0.710166743,3.583604483,0.089759506,4.912942559,0.522219464,2.342290893,1
0.399729505,1.362144063,0.725649348,3.407664544,0.784430509,3.627289003,0.807038185,1.251440592,1
0.374278254,1.354701861,0.74009356,3.619504599,-1.310064713,3.388553008,1.072754584,2.56487624,1
0.385496142,1.353180857,0.719086727,3.510231905,-0.386895454,3.339761192,0.686311909,1.887371451,1
0.373232915,1.289932452,0.674560623,3.456105829,-1.396090273,1.310835862,-0.132792387,1.551782804,1
0.379696872,1.30362001,0.722565653,3.433317749,-0.864142841,1.749914661,0.750310398,1.410493774,1
0.388058112,1.344739218,0.699497944,3.465303713,-0.176059655,3.068964563,0.325955743,1.60881087,1
0.356188153,1.256383207,0.602416909,3.527302066,-2.798778556,0.234620392,-1.459951525,1.993208654,1
0.174240193,1.190660138,0.502218564,6.833441319,-17.77207489,-1.873688898,-3.303204978,22.49169815,1
0.196116135,1.154953679,0.518787745,5.889131346,-15.97180761,-3.019104949,-2.99839755,16.63685461,1
0.394329784,1.221026101,0.693343505,3.096459234,0.340063731,-0.899588887,0.212738392,-0.678072439,1
0.162839645,1.267261524,0.494099173,7.782266548,-18.71027605,0.583582439,-3.45256968,28.37453686,1
0.21963751,1.206730765,0.514257467,5.494192529,-14.03613044,-1.3581644,-3.081736761,14.18818304,1
0.191068092,1.20072881,0.481157844,6.284297918,-16.38723328,-1.550699181,-3.690638966,19.08693828,1
0.446407495,1.397116441,0.782928279,3.129688583,4.625767209,4.749156725,1.860744083,-0.472046193,1
0.412061792,1.398079899,0.728256212,3.392888947,1.799308501,4.780063188,0.85499419,1.159829988,1
0.383180531,1.315587029,0.732583746,3.433334738,-0.577457218,2.133800835,0.9346037,1.410599104,1
0.390464929,1.318158714,0.715126148,3.375869678,0.022007842,2.216297092,0.613452903,1.054308326,1
0.291700408,1.290028422,0.648330378,4.422442975,-8.105758137,1.313914473,-0.615325203,7.543197662,1
0.376944574,1.367639371,0.674764904,3.628224051,-1.090641492,3.803571226,-0.12903443,2.618937964,1
0.399037247,1.31334324,0.72451776,3.291279826,0.727461509,2.061823051,0.786221446,0.529840342,1
0.410062399,1.279129997,0.694904212,3.119354517,1.634769701,0.964307386,0.241449238,-0.536118734,1
0.39101873,1.323761376,0.670054676,3.385416792,0.067582602,2.396023099,-0.215683994,1.113501664,1
0.408041031,1.317221949,0.730799688,3.228160527,1.46842242,2.186246905,0.901784086,0.138492552,1
0.395829105,1.310203651,0.652292278,3.310023528,0.463449445,1.96110918,-0.542441905,0.646053713,1
0.421958269,1.308148336,0.733441929,3.100184148,2.613733025,1.895177379,0.950390869,-0.654977489,1
0.370127597,1.246533655,0.67421591,3.367848456,-1.651640508,-0.08134022,-0.139133744,1.004575719,1
